,Date,Close,Close,Close
1038,4/12/2019 16:00:00,179.1,49.72,120.95
1039,4/15/2019 16:00:00,179.65,49.81,121.05
1040,4/16/2019 16:00:00,178.87,49.81,120.77
1041,4/17/2019 16:00:00,178.78,50.78,121.77
1042,4/18/2019 16:00:00,178.28,50.97,123.37
1043,4/22/2019 16:00:00,181.44,51.13,123.76
1044,4/23/2019 16:00:00,183.78,51.87,125.44
1045,4/24/2019 16:00:00,182.58,51.79,125.01
1046,4/25/2019 16:00:00,193.26,51.32,129.15
1047,4/26/2019 16:00:00,191.49,51.08,129.89
1048,4/29/2019 16:00:00,194.78,51.15,129.77
1049,4/30/2019 16:00:00,193.4,50.17,130.6
1050,5/1/2019 16:00:00,193.03,52.63,127.88
